deliveryDate,deliveryHour,deliveryInterval,settlementPoint,settlementPointType,settlementPointPrice,DSTFlag
2026-01-03,2,2,REROCK_ALL,RN,15.01,False
2026-01-03,2,3,REROCK_ALL,RN,15.24,False
2026-01-03,2,4,REROCK_ALL,RN,15.25,False
2026-01-03,3,1,REROCK_ALL,RN,15.73,False
2026-01-03,3,2,REROCK_ALL,RN,15.68,False
2026-01-03,3,3,REROCK_ALL,RN,16.43,False
2026-01-03,3,4,REROCK_ALL,RN,16.1,False
2026-01-03,4,1,REROCK_ALL,RN,22.09,False
2026-01-03,4,2,REROCK_ALL,RN,14.66,False
2026-01-03,4,3,REROCK_ALL,RN,13.8,False
2026-01-03,4,4,REROCK_ALL,RN,13.81,False
2026-01-03,5,1,REROCK_ALL,RN,13.83,False
2026-01-03,5,2,REROCK_ALL,RN,13.92,False
2026-01-03,5,3,REROCK_ALL,RN,14.0,False
2026-01-03,5,4,REROCK_ALL,RN,14.18,False
2026-01-03,6,1,REROCK_ALL,RN,21.65,False
2026-01-03,6,2,REROCK_ALL,RN,24.25,False
2026-01-03,6,3,REROCK_ALL,RN,23.26,False
2026-01-03,6,4,REROCK_ALL,RN,25.1,False
2026-01-03,7,1,REROCK_ALL,RN,26.88,False
2026-01-03,7,2,REROCK_ALL,RN,29.23,False
2026-01-03,7,3,REROCK_ALL,RN,25.85,False
2026-01-03,7,4,REROCK_ALL,RN,20.7,False
2026-01-03,8,1,REROCK_ALL,RN,17.93,False
2026-01-03,8,2,REROCK_ALL,RN,18.93,False
2026-01-03,8,3,REROCK_ALL,RN,17.82,False
2026-01-03,8,4,REROCK_ALL,RN,17.14,False
2026-01-03,9,1,REROCK_ALL,RN,16.3,False
2026-01-03,9,2,REROCK_ALL,RN,14.25,False
2026-01-03,9,3,REROCK_ALL,RN,13.08,False
2026-01-03,9,4,REROCK_ALL,RN,11.25,False
2026-01-03,10,1,REROCK_ALL,RN,7.51,False
2026-01-03,10,2,REROCK_ALL,RN,6.43,False
2026-01-03,10,3,REROCK_ALL,RN,8.22,False
2026-01-03,10,4,REROCK_ALL,RN,9.43,False
2026-01-03,11,1,REROCK_ALL,RN,10.48,False
2026-01-03,11,2,REROCK_ALL,RN,11.22,False
2026-01-03,11,3,REROCK_ALL,RN,13.1,False
2026-01-03,11,4,REROCK_ALL,RN,14.99,False
2026-01-03,12,1,REROCK_ALL,RN,16.89,False
2026-01-03,12,2,REROCK_ALL,RN,16.34,False
2026-01-03,12,3,REROCK_ALL,RN,15.08,False
2026-01-03,12,4,REROCK_ALL,RN,14.54,False
2026-01-03,13,1,REROCK_ALL,RN,13.94,False
2026-01-03,13,2,REROCK_ALL,RN,12.82,False
2026-01-03,13,3,REROCK_ALL,RN,13.4,False
2026-01-03,13,4,REROCK_ALL,RN,14.0,False
2026-01-03,14,1,REROCK_ALL,RN,14.19,False
2026-01-03,14,2,REROCK_ALL,RN,14.16,False
2026-01-03,14,3,REROCK_ALL,RN,13.91,False
2026-01-03,14,4,REROCK_ALL,RN,13.59,False
2026-01-03,15,1,REROCK_ALL,RN,12.12,False
2026-01-03,15,2,REROCK_ALL,RN,11.15,False
2026-01-03,15,3,REROCK_ALL,RN,11.15,False
2026-01-03,15,4,REROCK_ALL,RN,10.31,False
2026-01-03,16,1,REROCK_ALL,RN,6.81,False
2026-01-03,16,2,REROCK_ALL,RN,0.23,False
2026-01-03,16,3,REROCK_ALL,RN,1.02,False
2026-01-03,16,4,REROCK_ALL,RN,0.0,False
2026-01-03,17,1,REROCK_ALL,RN,11.69,False
2026-01-03,17,2,REROCK_ALL,RN,20.05,False
2026-01-03,17,3,REROCK_ALL,RN,28.85,False
2026-01-03,17,4,REROCK_ALL,RN,41.45,False
2026-01-03,18,1,REROCK_ALL,RN,43.82,False
2026-01-03,18,2,REROCK_ALL,RN,53.09,False
2026-01-03,18,3,REROCK_ALL,RN,61.25,False
2026-01-03,18,4,REROCK_ALL,RN,61.74,False
2026-01-03,19,1,REROCK_ALL,RN,59.21,False
2026-01-03,19,2,REROCK_ALL,RN,49.14,False
2026-01-03,19,3,REROCK_ALL,RN,46.57,False
2026-01-03,19,4,REROCK_ALL,RN,48.43,False
2026-01-03,20,1,REROCK_ALL,RN,62.36,False
2026-01-03,20,2,REROCK_ALL,RN,75.72,False
2026-01-03,20,3,REROCK_ALL,RN,83.38,False
2026-01-03,20,4,REROCK_ALL,RN,108.97,False
2026-01-03,21,1,REROCK_ALL,RN,133.24,False
2026-01-03,21,2,REROCK_ALL,RN,87.2,False
2026-01-03,21,3,REROCK_ALL,RN,67.3,False
2026-01-03,21,4,REROCK_ALL,RN,63.08,False
2026-01-03,22,1,REROCK_ALL,RN,55.77,False
2026-01-03,22,2,REROCK_ALL,RN,44.93,False
2026-01-03,22,3,REROCK_ALL,RN,39.57,False
2026-01-03,22,4,REROCK_ALL,RN,35.87,False
2026-01-03,23,1,REROCK_ALL,RN,30.85,False
2026-01-03,23,2,REROCK_ALL,RN,27.06,False
2026-01-03,23,3,REROCK_ALL,RN,26.03,False
2026-01-03,23,4,REROCK_ALL,RN,24.93,False
2026-01-03,24,1,REROCK_ALL,RN,21.68,False
2026-01-03,24,2,REROCK_ALL,RN,20.06,False
2026-01-03,24,3,REROCK_ALL,RN,18.67,False
2026-01-03,24,4,REROCK_ALL,RN,19.82,False
2026-01-02,1,1,REROCK_ALL,RN,14.67,False
2026-01-02,1,2,REROCK_ALL,RN,15.22,False
2026-01-02,1,3,REROCK_ALL,RN,14.67,False
2026-01-02,1,4,REROCK_ALL,RN,12.59,False
2026-01-02,2,1,REROCK_ALL,RN,13.29,False
2026-01-02,2,2,REROCK_ALL,RN,7.58,False
2026-01-02,2,3,REROCK_ALL,RN,9.3,False
2026-01-02,2,4,REROCK_ALL,RN,6.17,False
2026-01-02,3,1,REROCK_ALL,RN,8.58,False
2026-01-02,3,2,REROCK_ALL,RN,4.07,False
2026-01-02,3,3,REROCK_ALL,RN,5.65,False
2026-01-02,3,4,REROCK_ALL,RN,3.63,False
2026-01-02,4,1,REROCK_ALL,RN,2.77,False
2026-01-02,4,2,REROCK_ALL,RN,2.5,False
2026-01-02,4,3,REROCK_ALL,RN,2.49,False
2026-01-02,4,4,REROCK_ALL,RN,2.44,False
2026-01-02,5,1,REROCK_ALL,RN,3.12,False
2026-01-02,5,2,REROCK_ALL,RN,3.53,False
2026-01-02,5,3,REROCK_ALL,RN,3.74,False
2026-01-02,5,4,REROCK_ALL,RN,3.94,False
2026-01-02,6,1,REROCK_ALL,RN,4.13,False
2026-01-02,6,2,REROCK_ALL,RN,4.77,False
2026-01-02,6,3,REROCK_ALL,RN,5.09,False
2026-01-02,6,4,REROCK_ALL,RN,5.47,False
2026-01-02,7,1,REROCK_ALL,RN,7.13,False
2026-01-02,7,2,REROCK_ALL,RN,8.75,False
2026-01-02,7,3,REROCK_ALL,RN,9.59,False
2026-01-02,7,4,REROCK_ALL,RN,9.72,False
2026-01-02,8,1,REROCK_ALL,RN,9.09,False
2026-01-02,8,2,REROCK_ALL,RN,8.67,False
2026-01-02,8,3,REROCK_ALL,RN,7.59,False
2026-01-02,8,4,REROCK_ALL,RN,6.8,False
2026-01-02,9,1,REROCK_ALL,RN,5.47,False
2026-01-02,9,2,REROCK_ALL,RN,0.37,False
2026-01-02,9,3,REROCK_ALL,RN,-1.23,False
2026-01-02,9,4,REROCK_ALL,RN,-2.11,False
2026-01-02,10,1,REROCK_ALL,RN,-3.01,False
2026-01-02,10,2,REROCK_ALL,RN,-2.71,False
2026-01-02,10,3,REROCK_ALL,RN,-2.37,False
2026-01-02,10,4,REROCK_ALL,RN,-2.0,False
2026-01-02,11,1,REROCK_ALL,RN,-2.0,False
2026-01-02,11,2,REROCK_ALL,RN,-2.0,False
2026-01-02,11,3,REROCK_ALL,RN,-2.0,False
2026-01-02,11,4,REROCK_ALL,RN,-2.24,False
2026-01-02,12,1,REROCK_ALL,RN,-2.1,False
2026-01-02,12,2,REROCK_ALL,RN,-2.0,False
2026-01-02,12,3,REROCK_ALL,RN,-2.0,False
2026-01-02,12,4,REROCK_ALL,RN,-1.99,False
2026-01-02,13,1,REROCK_ALL,RN,-1.9,False
2026-01-02,13,2,REROCK_ALL,RN,-1.51,False
2026-01-02,13,3,REROCK_ALL,RN,-0.8,False
2026-01-02,13,4,REROCK_ALL,RN,-0.54,False
2026-01-02,14,1,REROCK_ALL,RN,-0.75,False
2026-01-02,14,2,REROCK_ALL,RN,-0.78,False
2026-01-02,14,3,REROCK_ALL,RN,-1.5,False
2026-01-02,14,4,REROCK_ALL,RN,-1.85,False
2026-01-02,15,1,REROCK_ALL,RN,-2.01,False
2026-01-02,15,2,REROCK_ALL,RN,-2.19,False
2026-01-02,15,3,REROCK_ALL,RN,-2.26,False
2026-01-02,15,4,REROCK_ALL,RN,-2.08,False
2026-01-02,16,1,REROCK_ALL,RN,-2.04,False
2026-01-02,16,2,REROCK_ALL,RN,-2.13,False
2026-01-02,16,3,REROCK_ALL,RN,-2.11,False
2026-01-02,16,4,REROCK_ALL,RN,-2.12,False
2026-01-02,17,1,REROCK_ALL,RN,-2.14,False
2026-01-02,17,2,REROCK_ALL,RN,0.05,False
2026-01-02,17,3,REROCK_ALL,RN,5.02,False
2026-01-02,17,4,REROCK_ALL,RN,17.38,False
2026-01-02,18,1,REROCK_ALL,RN,19.63,False
2026-01-02,18,2,REROCK_ALL,RN,23.96,False
2026-01-02,18,3,REROCK_ALL,RN,23.89,False
2026-01-02,18,4,REROCK_ALL,RN,23.13,False
2026-01-02,19,1,REROCK_ALL,RN,22.68,False
2026-01-02,19,2,REROCK_ALL,RN,21.85,False
2026-01-02,19,3,REROCK_ALL,RN,21.3,False
2026-01-02,19,4,REROCK_ALL,RN,20.27,False
2026-01-02,20,1,REROCK_ALL,RN,20.49,False
2026-01-02,20,2,REROCK_ALL,RN,17.78,False
2026-01-02,20,3,REROCK_ALL,RN,17.0,False
2026-01-02,20,4,REROCK_ALL,RN,16.7,False
2026-01-02,21,1,REROCK_ALL,RN,16.51,False
2026-01-02,21,2,REROCK_ALL,RN,16.13,False
2026-01-02,21,3,REROCK_ALL,RN,16.16,False
2026-01-02,21,4,REROCK_ALL,RN,16.19,False
2026-01-02,22,1,REROCK_ALL,RN,18.58,False
2026-01-02,22,2,REROCK_ALL,RN,19.16,False
2026-01-02,22,3,REROCK_ALL,RN,16.08,False
2026-01-02,22,4,REROCK_ALL,RN,15.62,False
2026-01-02,23,1,REROCK_ALL,RN,15.89,False
2026-01-02,23,2,REROCK_ALL,RN,16.68,False
2026-01-02,23,3,REROCK_ALL,RN,26.2,False
2026-01-02,23,4,REROCK_ALL,RN,15.83,False
2026-01-02,24,1,REROCK_ALL,RN,15.08,False
2026-01-02,24,2,REROCK_ALL,RN,14.83,False
2026-01-02,24,3,REROCK_ALL,RN,14.22,False
2026-01-02,24,4,REROCK_ALL,RN,17.08,False
2026-01-01,1,1,REROCK_ALL,RN,20.85,False
2026-01-01,1,2,REROCK_ALL,RN,28.59,False
2026-01-01,1,3,REROCK_ALL,RN,46.23,False
2026-01-01,1,4,REROCK_ALL,RN,40.94,False
2026-01-01,2,1,REROCK_ALL,RN,41.29,False
2026-01-01,2,2,REROCK_ALL,RN,38.94,False
2026-01-01,2,3,REROCK_ALL,RN,42.75,False
2026-01-01,2,4,REROCK_ALL,RN,38.86,False
2026-01-01,3,1,REROCK_ALL,RN,36.3,False
2026-01-01,3,2,REROCK_ALL,RN,51.25,False
2026-01-01,3,3,REROCK_ALL,RN,42.82,False
2026-01-01,3,4,REROCK_ALL,RN,39.07,False
2026-01-01,4,1,REROCK_ALL,RN,41.29,False
2026-01-01,4,2,REROCK_ALL,RN,41.81,False
2026-01-01,4,3,REROCK_ALL,RN,41.19,False
2026-01-01,4,4,REROCK_ALL,RN,60.26,False
2026-01-01,5,1,REROCK_ALL,RN,26.91,False
2026-01-01,5,2,REROCK_ALL,RN,33.91,False
2026-01-01,5,3,REROCK_ALL,RN,42.65,False
2026-01-01,5,4,REROCK_ALL,RN,71.18,False
2026-01-01,6,1,REROCK_ALL,RN,36.32,False
2026-01-01,6,2,REROCK_ALL,RN,34.93,False
2026-01-01,6,3,REROCK_ALL,RN,43.99,False
2026-01-01,6,4,REROCK_ALL,RN,44.15,False
2026-01-01,7,1,REROCK_ALL,RN,32.35,False
2026-01-01,7,2,REROCK_ALL,RN,31.67,False
2026-01-01,7,3,REROCK_ALL,RN,32.41,False
2026-01-01,7,4,REROCK_ALL,RN,33.34,False
2026-01-01,8,1,REROCK_ALL,RN,31.69,False
2026-01-01,8,2,REROCK_ALL,RN,31.05,False
2026-01-01,8,3,REROCK_ALL,RN,29.15,False
2026-01-01,8,4,REROCK_ALL,RN,21.66,False
2026-01-01,9,1,REROCK_ALL,RN,21.34,False
2026-01-01,9,2,REROCK_ALL,RN,17.67,False
2026-01-01,9,3,REROCK_ALL,RN,18.51,False
2026-01-01,9,4,REROCK_ALL,RN,20.12,False
2026-01-01,10,1,REROCK_ALL,RN,15.53,False
2026-01-01,10,2,REROCK_ALL,RN,17.18,False
2026-01-01,10,3,REROCK_ALL,RN,15.38,False
2026-01-01,10,4,REROCK_ALL,RN,16.99,False
2026-01-01,11,1,REROCK_ALL,RN,17.33,False
2026-01-01,11,2,REROCK_ALL,RN,17.35,False
2026-01-01,11,3,REROCK_ALL,RN,17.11,False
2026-01-01,11,4,REROCK_ALL,RN,20.52,False
2026-01-01,12,1,REROCK_ALL,RN,17.75,False
2026-01-01,12,2,REROCK_ALL,RN,17.0,False
2026-01-01,12,3,REROCK_ALL,RN,17.28,False
2026-01-01,12,4,REROCK_ALL,RN,16.9,False
2026-01-01,13,1,REROCK_ALL,RN,16.76,False
2026-01-01,13,2,REROCK_ALL,RN,15.62,False
2026-01-01,13,3,REROCK_ALL,RN,15.46,False
2026-01-01,13,4,REROCK_ALL,RN,15.18,False
2026-01-01,14,1,REROCK_ALL,RN,14.32,False
2026-01-01,14,2,REROCK_ALL,RN,12.74,False
2026-01-01,14,3,REROCK_ALL,RN,12.94,False
2026-01-01,14,4,REROCK_ALL,RN,13.18,False
2026-01-01,15,1,REROCK_ALL,RN,15.27,False
2026-01-01,15,2,REROCK_ALL,RN,15.06,False
2026-01-01,15,3,REROCK_ALL,RN,14.69,False
2026-01-01,15,4,REROCK_ALL,RN,14.59,False
2026-01-01,16,1,REROCK_ALL,RN,14.34,False
2026-01-01,16,2,REROCK_ALL,RN,14.52,False
2026-01-01,16,3,REROCK_ALL,RN,15.58,False
2026-01-01,16,4,REROCK_ALL,RN,15.63,False
2026-01-01,17,1,REROCK_ALL,RN,15.97,False
2026-01-01,17,2,REROCK_ALL,RN,16.87,False
2026-01-01,17,3,REROCK_ALL,RN,20.68,False
2026-01-01,17,4,REROCK_ALL,RN,21.66,False
2026-01-01,18,1,REROCK_ALL,RN,20.45,False
2026-01-01,18,2,REROCK_ALL,RN,22.16,False
2026-01-01,18,3,REROCK_ALL,RN,23.38,False
2026-01-01,18,4,REROCK_ALL,RN,22.33,False
2026-01-01,19,1,REROCK_ALL,RN,21.06,False
2026-01-01,19,2,REROCK_ALL,RN,20.91,False
2026-01-01,19,3,REROCK_ALL,RN,21.15,False
2026-01-01,19,4,REROCK_ALL,RN,21.42,False
2026-01-01,20,1,REROCK_ALL,RN,22.55,False
2026-01-01,20,2,REROCK_ALL,RN,24.43,False
2026-01-01,20,3,REROCK_ALL,RN,27.19,False
2026-01-01,20,4,REROCK_ALL,RN,29.71,False
2026-01-01,21,1,REROCK_ALL,RN,39.72,False
2026-01-01,21,2,REROCK_ALL,RN,39.47,False
2026-01-01,21,3,REROCK_ALL,RN,35.85,False
2026-01-01,21,4,REROCK_ALL,RN,35.15,False
2026-01-01,22,1,REROCK_ALL,RN,33.62,False
2026-01-01,22,2,REROCK_ALL,RN,30.25,False
2026-01-01,22,3,REROCK_ALL,RN,28.52,False
2026-01-01,22,4,REROCK_ALL,RN,24.94,False
2026-01-01,23,1,REROCK_ALL,RN,24.61,False
2026-01-01,23,2,REROCK_ALL,RN,25.01,False
2026-01-01,23,3,REROCK_ALL,RN,24.71,False
2026-01-01,23,4,REROCK_ALL,RN,26.39,False
2026-01-01,24,1,REROCK_ALL,RN,18.26,False
2026-01-01,24,2,REROCK_ALL,RN,14.75,False
2026-01-01,24,3,REROCK_ALL,RN,14.74,False
2026-01-01,24,4,REROCK_ALL,RN,15.85,False
2026-01-03,1,1,BOOTLEG_UN1,RN,17.16,False
2026-01-03,1,2,BOOTLEG_UN1,RN,16.29,False
2026-01-03,1,3,BOOTLEG_UN1,RN,19.12,False
2026-01-03,1,4,BOOTLEG_UN1,RN,20.98,False
2026-01-03,2,1,BOOTLEG_UN1,RN,18.5,False
2026-01-03,2,2,BOOTLEG_UN1,RN,15.01,False
2026-01-03,2,3,BOOTLEG_UN1,RN,15.24,False
2026-01-03,2,4,BOOTLEG_UN1,RN,15.25,False
2026-01-03,3,1,BOOTLEG_UN1,RN,15.73,False
2026-01-03,3,2,BOOTLEG_UN1,RN,15.68,False
2026-01-03,3,3,BOOTLEG_UN1,RN,16.43,False
2026-01-03,3,4,BOOTLEG_UN1,RN,16.1,False
2026-01-03,4,1,BOOTLEG_UN1,RN,24.14,False
2026-01-03,4,2,BOOTLEG_UN1,RN,14.71,False
2026-01-03,4,3,BOOTLEG_UN1,RN,13.8,False
2026-01-03,4,4,BOOTLEG_UN1,RN,13.81,False
2026-01-03,5,1,BOOTLEG_UN1,RN,13.85,False
2026-01-03,5,2,BOOTLEG_UN1,RN,13.92,False
2026-01-03,5,3,BOOTLEG_UN1,RN,14.0,False
2026-01-03,5,4,BOOTLEG_UN1,RN,14.18,False
2026-01-03,6,1,BOOTLEG_UN1,RN,23.69,False
2026-01-03,6,2,BOOTLEG_UN1,RN,27.0,False
2026-01-03,6,3,BOOTLEG_UN1,RN,25.63,False
2026-01-03,6,4,BOOTLEG_UN1,RN,27.9,False
2026-01-03,7,1,BOOTLEG_UN1,RN,29.89,False
2026-01-03,7,2,BOOTLEG_UN1,RN,32.84,False
2026-01-03,7,3,BOOTLEG_UN1,RN,27.95,False
2026-01-03,7,4,BOOTLEG_UN1,RN,21.26,False
2026-01-03,8,1,BOOTLEG_UN1,RN,17.98,False
2026-01-03,8,2,BOOTLEG_UN1,RN,18.93,False
2026-01-03,8,3,BOOTLEG_UN1,RN,17.82,False
2026-01-03,8,4,BOOTLEG_UN1,RN,17.14,False
2026-01-03,9,1,BOOTLEG_UN1,RN,16.3,False
2026-01-03,9,2,BOOTLEG_UN1,RN,14.25,False
2026-01-03,9,3,BOOTLEG_UN1,RN,13.08,False
2026-01-03,9,4,BOOTLEG_UN1,RN,11.23,False
2026-01-03,10,1,BOOTLEG_UN1,RN,7.37,False
2026-01-03,10,2,BOOTLEG_UN1,RN,6.13,False
2026-01-03,10,3,BOOTLEG_UN1,RN,7.87,False
2026-01-03,10,4,BOOTLEG_UN1,RN,9.05,False
2026-01-03,11,1,BOOTLEG_UN1,RN,10.06,False
2026-01-03,11,2,BOOTLEG_UN1,RN,10.8,False
2026-01-03,11,3,BOOTLEG_UN1,RN,12.72,False
2026-01-03,11,4,BOOTLEG_UN1,RN,14.56,False
2026-01-03,12,1,BOOTLEG_UN1,RN,16.42,False
2026-01-03,12,2,BOOTLEG_UN1,RN,15.9,False
2026-01-03,12,3,BOOTLEG_UN1,RN,14.78,False
2026-01-03,12,4,BOOTLEG_UN1,RN,14.34,False
2026-01-03,13,1,BOOTLEG_UN1,RN,13.81,False
2026-01-03,13,2,BOOTLEG_UN1,RN,12.79,False
2026-01-03,13,3,BOOTLEG_UN1,RN,13.4,False
2026-01-03,13,4,BOOTLEG_UN1,RN,14.0,False
2026-01-03,14,1,BOOTLEG_UN1,RN,14.19,False
2026-01-03,14,2,BOOTLEG_UN1,RN,14.16,False
2026-01-03,14,3,BOOTLEG_UN1,RN,13.91,False
2026-01-03,14,4,BOOTLEG_UN1,RN,13.59,False
2026-01-03,15,1,BOOTLEG_UN1,RN,12.12,False
2026-01-03,15,2,BOOTLEG_UN1,RN,11.15,False
2026-01-03,15,3,BOOTLEG_UN1,RN,11.15,False
2026-01-03,15,4,BOOTLEG_UN1,RN,10.31,False
2026-01-03,16,1,BOOTLEG_UN1,RN,6.81,False
2026-01-03,16,2,BOOTLEG_UN1,RN,0.23,False
2026-01-03,16,3,BOOTLEG_UN1,RN,1.02,False
2026-01-03,16,4,BOOTLEG_UN1,RN,0.0,False
2026-01-03,17,1,BOOTLEG_UN1,RN,11.69,False
2026-01-03,17,2,BOOTLEG_UN1,RN,20.05,False
2026-01-03,17,3,BOOTLEG_UN1,RN,28.85,False
2026-01-03,17,4,BOOTLEG_UN1,RN,41.45,False
2026-01-03,18,1,BOOTLEG_UN1,RN,43.9,False
2026-01-03,18,2,BOOTLEG_UN1,RN,53.57,False
2026-01-03,18,3,BOOTLEG_UN1,RN,62.05,False
2026-01-03,18,4,BOOTLEG_UN1,RN,62.62,False
2026-01-03,19,1,BOOTLEG_UN1,RN,60.09,False
2026-01-03,19,2,BOOTLEG_UN1,RN,49.75,False
2026-01-03,19,3,BOOTLEG_UN1,RN,47.1,False
2026-01-03,19,4,BOOTLEG_UN1,RN,49.0,False
2026-01-03,20,1,BOOTLEG_UN1,RN,63.35,False
2026-01-03,20,2,BOOTLEG_UN1,RN,76.6,False
2026-01-03,20,3,BOOTLEG_UN1,RN,84.89,False
2026-01-03,20,4,BOOTLEG_UN1,RN,107.87,False
2026-01-03,21,1,BOOTLEG_UN1,RN,134.4,False
2026-01-03,21,2,BOOTLEG_UN1,RN,88.78,False
2026-01-03,21,3,BOOTLEG_UN1,RN,68.4,False
2026-01-03,21,4,BOOTLEG_UN1,RN,64.11,False
2026-01-03,22,1,BOOTLEG_UN1,RN,56.69,False
2026-01-03,22,2,BOOTLEG_UN1,RN,45.61,False
2026-01-03,22,3,BOOTLEG_UN1,RN,40.07,False
2026-01-03,22,4,BOOTLEG_UN1,RN,36.24,False
2026-01-03,23,1,BOOTLEG_UN1,RN,31.09,False
2026-01-03,23,2,BOOTLEG_UN1,RN,27.23,False
2026-01-03,23,3,BOOTLEG_UN1,RN,26.18,False
2026-01-03,23,4,BOOTLEG_UN1,RN,25.02,False
2026-01-03,24,1,BOOTLEG_UN1,RN,21.71,False
2026-01-03,24,2,BOOTLEG_UN1,RN,20.06,False
2026-01-03,24,3,BOOTLEG_UN1,RN,18.67,False
2026-01-03,24,4,BOOTLEG_UN1,RN,19.82,False
2026-01-02,1,1,BOOTLEG_UN1,RN,15.17,False
2026-01-02,1,2,BOOTLEG_UN1,RN,15.7,False
2026-01-02,1,3,BOOTLEG_UN1,RN,15.17,False
2026-01-02,1,4,BOOTLEG_UN1,RN,13.1,False
2026-01-02,2,1,BOOTLEG_UN1,RN,13.76,False
2026-01-02,2,2,BOOTLEG_UN1,RN,8.02,False
2026-01-02,2,3,BOOTLEG_UN1,RN,9.73,False
2026-01-02,2,4,BOOTLEG_UN1,RN,6.6,False
2026-01-02,3,1,BOOTLEG_UN1,RN,8.99,False
2026-01-02,3,2,BOOTLEG_UN1,RN,4.5,False
2026-01-02,3,3,BOOTLEG_UN1,RN,6.05,False
2026-01-02,3,4,BOOTLEG_UN1,RN,4.03,False
2026-01-02,4,1,BOOTLEG_UN1,RN,3.11,False
2026-01-02,4,2,BOOTLEG_UN1,RN,2.83,False
2026-01-02,4,3,BOOTLEG_UN1,RN,2.78,False
2026-01-02,4,4,BOOTLEG_UN1,RN,2.74,False
2026-01-02,5,1,BOOTLEG_UN1,RN,3.44,False
2026-01-02,5,2,BOOTLEG_UN1,RN,3.86,False
2026-01-02,5,3,BOOTLEG_UN1,RN,4.07,False
2026-01-02,5,4,BOOTLEG_UN1,RN,4.27,False
2026-01-02,6,1,BOOTLEG_UN1,RN,4.47,False
2026-01-02,6,2,BOOTLEG_UN1,RN,5.16,False
2026-01-02,6,3,BOOTLEG_UN1,RN,5.54,False
2026-01-02,6,4,BOOTLEG_UN1,RN,5.93,False
2026-01-02,7,1,BOOTLEG_UN1,RN,7.57,False
2026-01-02,7,2,BOOTLEG_UN1,RN,9.13,False
2026-01-02,7,3,BOOTLEG_UN1,RN,9.92,False
2026-01-02,7,4,BOOTLEG_UN1,RN,10.03,False
2026-01-02,8,1,BOOTLEG_UN1,RN,9.47,False
2026-01-02,8,2,BOOTLEG_UN1,RN,9.06,False
2026-01-02,8,3,BOOTLEG_UN1,RN,8.0,False
2026-01-02,8,4,BOOTLEG_UN1,RN,7.18,False
2026-01-02,9,1,BOOTLEG_UN1,RN,5.81,False
2026-01-02,9,2,BOOTLEG_UN1,RN,0.45,False
2026-01-02,9,3,BOOTLEG_UN1,RN,-1.22,False
2026-01-02,9,4,BOOTLEG_UN1,RN,-2.11,False
2026-01-02,10,1,BOOTLEG_UN1,RN,-3.01,False
2026-01-02,10,2,BOOTLEG_UN1,RN,-2.71,False
2026-01-02,10,3,BOOTLEG_UN1,RN,-2.37,False
2026-01-02,10,4,BOOTLEG_UN1,RN,-2.0,False
2026-01-02,11,1,BOOTLEG_UN1,RN,-2.0,False
2026-01-02,11,2,BOOTLEG_UN1,RN,-2.0,False
2026-01-02,11,3,BOOTLEG_UN1,RN,-2.0,False
2026-01-02,11,4,BOOTLEG_UN1,RN,-2.24,False
2026-01-02,12,1,BOOTLEG_UN1,RN,-2.1,False
2026-01-02,12,2,BOOTLEG_UN1,RN,-2.0,False
2026-01-02,12,3,BOOTLEG_UN1,RN,-2.0,False
2026-01-02,12,4,BOOTLEG_UN1,RN,-1.99,False
2026-01-02,13,1,BOOTLEG_UN1,RN,-1.9,False
2026-01-02,13,2,BOOTLEG_UN1,RN,-1.51,False
2026-01-02,13,3,BOOTLEG_UN1,RN,-0.8,False
2026-01-02,13,4,BOOTLEG_UN1,RN,-0.54,False
2026-01-02,14,1,BOOTLEG_UN1,RN,-0.76,False
2026-01-02,14,2,BOOTLEG_UN1,RN,-0.84,False
2026-01-02,14,3,BOOTLEG_UN1,RN,-1.65,False
2026-01-02,14,4,BOOTLEG_UN1,RN,-2.05,False
2026-01-02,15,1,BOOTLEG_UN1,RN,-2.19,False
2026-01-02,15,2,BOOTLEG_UN1,RN,-2.3,False
2026-01-02,15,3,BOOTLEG_UN1,RN,-2.36,False
2026-01-02,15,4,BOOTLEG_UN1,RN,-2.25,False
2026-01-02,16,1,BOOTLEG_UN1,RN,-2.15,False
2026-01-02,16,2,BOOTLEG_UN1,RN,-2.17,False
2026-01-02,16,3,BOOTLEG_UN1,RN,-2.15,False
2026-01-02,16,4,BOOTLEG_UN1,RN,-2.18,False
2026-01-02,17,1,BOOTLEG_UN1,RN,-2.48,False
2026-01-02,17,2,BOOTLEG_UN1,RN,-0.78,False
2026-01-02,17,3,BOOTLEG_UN1,RN,3.5,False
2026-01-02,17,4,BOOTLEG_UN1,RN,16.31,False
2026-01-02,18,1,BOOTLEG_UN1,RN,19.12,False
2026-01-02,18,2,BOOTLEG_UN1,RN,23.96,False
2026-01-02,18,3,BOOTLEG_UN1,RN,23.89,False
2026-01-02,18,4,BOOTLEG_UN1,RN,23.13,False
2026-01-02,19,1,BOOTLEG_UN1,RN,22.68,False
2026-01-02,19,2,BOOTLEG_UN1,RN,21.85,False
2026-01-02,19,3,BOOTLEG_UN1,RN,21.3,False
2026-01-02,19,4,BOOTLEG_UN1,RN,20.27,False
2026-01-02,20,1,BOOTLEG_UN1,RN,20.49,False
2026-01-02,20,2,BOOTLEG_UN1,RN,17.78,False
2026-01-02,20,3,BOOTLEG_UN1,RN,17.0,False
2026-01-02,20,4,BOOTLEG_UN1,RN,16.7,False
2026-01-02,21,1,BOOTLEG_UN1,RN,16.51,False
